1368@s.s@Ice Hockey@s.s@864510@s.s@Team 1 Total Goals (Including Overtime)@s.s@0@s.s@["Over 4.5","Under 4.5"]
1368@s.s@Ice Hockey@s.s@922400@s.s@Team 2 To Score In All Periods@s.s@0@s.s@["No","Yes"]
1368@s.s@Ice Hockey@s.s@922387@s.s@3rd Period Team 1 Total Goals@s.s@0@s.s@["Under 0.5","Over 0.5"]
1368@s.s@Ice Hockey@s.s@922392@s.s@Team 2 To Score (Regular Time)@s.s@0@s.s@["No","Yes"]
1368@s.s@Ice Hockey@s.s@922391@s.s@3rd Period Double Chance@s.s@0@s.s@["X2","12","1X"]
1368@s.s@Ice Hockey@s.s@922401@s.s@2nd Period Team 1 To Score@s.s@0@s.s@["No","Yes"]
1368@s.s@Ice Hockey@s.s@922402@s.s@3rd Period Team 1 To Score@s.s@0@s.s@["No","Yes"]
1368@s.s@Ice Hockey@s.s@875940@s.s@Goal 21st To Score (Regular Time)@s.s@0@s.s@["No Goal","Team 2","Team 1"]
1368@s.s@Ice Hockey@s.s@716208@s.s@1st Period Correct Score@s.s@0@s.s@["0-1","0-0","0-2","1-0","0-3","1-1","3-1","3-0","1-3","1-2","2-0","2-2","2-1","2-3","3-2","0-4"]
1368@s.s@Ice Hockey@s.s@922403@s.s@2nd Period Team 2 To Score@s.s@0@s.s@["No","Yes"]
1368@s.s@Ice Hockey@s.s@922404@s.s@3rd Period Team 2 To Score@s.s@0@s.s@["No","Yes"]
1368@s.s@Ice Hockey@s.s@878378@s.s@3rd Period Goals Handicap@s.s@0@s.s@["Broneboyci ","Serp i Molot "]
1368@s.s@Ice Hockey@s.s@716207@s.s@Total Goals (Exact) (Regular Time)@s.s@0@s.s@["1","0","2","4","3","5","7","6","8","Any Other"]
1368@s.s@Ice Hockey@s.s@784964@s.s@***@s.s@0@s.s@["***","***","***"]
1368@s.s@Ice Hockey@s.s@710394@s.s@2nd Period Goals Handicap@s.s@0@s.s@["Jokerit Team ","SKA Team "]
1368@s.s@Ice Hockey@s.s@710393@s.s@2nd Period Total Goals@s.s@0@s.s@["Under 1.5","Over 1.5"]
1368@s.s@Ice Hockey@s.s@710138@s.s@1st Period Total Goals@s.s@0@s.s@["Under 2.5","Over 2.5"]
1368@s.s@Ice Hockey@s.s@738674@s.s@Total Goals Odd/Even (Regular Time)@s.s@0@s.s@["Odd","Even"]
1368@s.s@Ice Hockey@s.s@710135@s.s@1st Period Goals Handicap@s.s@0@s.s@["Krasniye Krilya ","Stalker Moscow "]
1368@s.s@Ice Hockey@s.s@838896@s.s@1st Period Total Goals Asian@s.s@0@s.s@["Under 2.25","Over 2.25"]
1368@s.s@Ice Hockey@s.s@709658@s.s@Match Winner (Including Overtime)@s.s@0@s.s@["W2","W1"]
1368@s.s@Ice Hockey@s.s@716535@s.s@2nd Period Correct Score@s.s@0@s.s@["1-2","1-1","2-0","1-0","0-1","0-0","0-2","2-1"]
1368@s.s@Ice Hockey@s.s@716090@s.s@Goal 15th To Score (Regular Time)@s.s@0@s.s@["Team 1","No Goal","Team 2"]
1368@s.s@Ice Hockey@s.s@716534@s.s@2nd Period Team 1 Total Goals@s.s@0@s.s@["Over 1.5","Under 1.5"]
1368@s.s@Ice Hockey@s.s@710519@s.s@2nd Period Double Chance@s.s@0@s.s@["X2","12","1X"]
1368@s.s@Ice Hockey@s.s@710518@s.s@2nd Period Result@s.s@0@s.s@["W1","Draw","W2"]
1368@s.s@Ice Hockey@s.s@714256@s.s@Goal 12th To Score (Regular Time)@s.s@0@s.s@["No Goal","Team 2","Team 1"]
1368@s.s@Ice Hockey@s.s@1225829@s.s@Goal 19th To Score (Regular Time)@s.s@0@s.s@["No Goal","Team 2","Team 1"]
1368@s.s@Ice Hockey@s.s@1176413@s.s@3rd Period Correct Score@s.s@0@s.s@["2-1","1-2","1-1","0-3","0-2","0-1"]
1368@s.s@Ice Hockey@s.s@1176412@s.s@3rd Period Total Goals (Exact)@s.s@0@s.s@["4","3","2","Any Other","1"]
1368@s.s@Ice Hockey@s.s@710401@s.s@Goal 6th To Score (Regular Time)@s.s@0@s.s@["No Goal","Team 2","Team 1"]
1368@s.s@Ice Hockey@s.s@710473@s.s@Goal 7th To Score (Regular Time)@s.s@0@s.s@["No Goal","Team 2","Team 1"]
1368@s.s@Ice Hockey@s.s@711610@s.s@Goal 2nd To Score (Regular Time)@s.s@0@s.s@["Team 1","No Goal","Team 2"]
1368@s.s@Ice Hockey@s.s@714967@s.s@Goal 14th To Score (Regular Time)@s.s@0@s.s@["No Goal","Team 2","Team 1"]
1368@s.s@Ice Hockey@s.s@710383@s.s@Goal 5th To Score (Regular Time)@s.s@0@s.s@["Team 1","No Goal","Team 2"]
1368@s.s@Ice Hockey@s.s@710347@s.s@Goal 3rd To Score (Regular Time)@s.s@0@s.s@["Team 1","No Goal","Team 2"]
1368@s.s@Ice Hockey@s.s@709031@s.s@Double Chance (Regular Time)@s.s@0@s.s@["X2","12","1X"]
1368@s.s@Ice Hockey@s.s@709032@s.s@Match Result (Regular Time)@s.s@0@s.s@["W2","Draw","W1"]
1369@s.s@Basketball@s.s@709043@s.s@3rd Quarter Winner@s.s@0@s.s@["W2","W1"]
1369@s.s@Basketball@s.s@710610@s.s@Winning Margin@s.s@0@s.s@["Team 1 By 14 - 16 Points","Team 1 By 10 - 13 Points","Team 1 By 7 - 9 Points","Team 1 By 17 - 20 Points","Team 2 By 3 - 6 Points","Team 2 By 1 - 2 Points","Team 1 By 21+ Points","Team 1 By 3 - 6 Points","Team 1  By 1 - 2 Points","Team 2 By 7 - 9 Points","Team 2 By 17 - 20 Points","Team 2 By 14 - 16 Points","Team 2 By 10 - 13 Points","Team 2 By 21+ Points"]
1369@s.s@Basketball@s.s@709047@s.s@3rd Quarter Points Handicap@s.s@0@s.s@["Dallas Mavericks Cyber -1.5","Boston Celtics Cyber 1.5"]
1369@s.s@Basketball@s.s@710250@s.s@4th Quarter Team 1 Total Points@s.s@0@s.s@["Under 31.5","Over 31.5"]
1369@s.s@Basketball@s.s@710254@s.s@4th Quarter Winner@s.s@0@s.s@["W2","W1"]
1369@s.s@Basketball@s.s@710253@s.s@4th Quarter Result@s.s@0@s.s@["X","W1","W2"]
1369@s.s@Basketball@s.s@711534@s.s@2nd Half Total Points@s.s@0@s.s@["Over 110.5","Under 110.5"]
1369@s.s@Basketball@s.s@710608@s.s@1st Quarter Winning Margin 3 Way@s.s@0@s.s@["Team 1 by 3 or more","Team 2 by 3 or more","Any Other Result"]
1369@s.s@Basketball@s.s@709046@s.s@3rd Quarter Team 1 Total Points@s.s@0@s.s@["Over 21.5","Under 21.5"]
1369@s.s@Basketball@s.s@710256@s.s@4th Quarter Team 2 Total Points@s.s@0@s.s@["Over 28.5","Under 28.5"]
1369@s.s@Basketball@s.s@710888@s.s@2nd Quarter Winning Margin 3 Way@s.s@0@s.s@["Team 2 by 3 or more","Any Other Result","Team 1 by 3 or more"]
1369@s.s@Basketball@s.s@709035@s.s@Overtime@s.s@0@s.s@["No","Yes"]
1369@s.s@Basketball@s.s@709045@s.s@3rd Quarter Total Points 3 Way@s.s@0@s.s@["Under 56","Exactly 56","Over 56"]
1369@s.s@Basketball@s.s@710611@s.s@1st Quarter Both Team To Score at Least  Points@s.s@0@s.s@["No18","Yes18"]
1369@s.s@Basketball@s.s@709265@s.s@1st Half Team 1 Total Points@s.s@0@s.s@["Under 44.5","Over 44.5"]
1369@s.s@Basketball@s.s@709041@s.s@3rd Quarter Result@s.s@0@s.s@["X","W1","W2"]
1369@s.s@Basketball@s.s@710869@s.s@2nd Quarter Result@s.s@0@s.s@["W2","W1","X"]
1369@s.s@Basketball@s.s@710259@s.s@4th Quarter Winning Margin 3 Way@s.s@0@s.s@["Team 2 by 3 or more","Any Other Result","Team 1 by 3 or more"]
1369@s.s@Basketball@s.s@711536@s.s@2nd Half Team 2 Total Points@s.s@0@s.s@["Under 45.5","Over 45.5"]
1369@s.s@Basketball@s.s@1264545@s.s@4th Quarter Race To 20 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@709040@s.s@3rd Quarter Team 2 Total Points@s.s@0@s.s@["Under 21.5","Over 21.5"]
1369@s.s@Basketball@s.s@710252@s.s@4th Quarter Total Points 3 Way@s.s@0@s.s@["Over 58","Exactly 58","Under 58"]
1369@s.s@Basketball@s.s@710872@s.s@2nd Quarter Winner@s.s@0@s.s@["W2","W1"]
1369@s.s@Basketball@s.s@709049@s.s@Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1369@s.s@Basketball@s.s@710255@s.s@4th Quarter Points Handicap@s.s@0@s.s@["Philadelphia 76ers Cyber -1.5","Denver Nuggets Cyber 1.5"]
1369@s.s@Basketball@s.s@710251@s.s@4th Quarter Total Points@s.s@0@s.s@["Under 57.5","Over 57.5"]
1369@s.s@Basketball@s.s@1264546@s.s@4th Quarter Race To 25 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@710870@s.s@2nd Quarter Points Handicap@s.s@0@s.s@["CB Miraflores 4.5","CAI Zaragoza 2002 -4.5"]
1369@s.s@Basketball@s.s@1264547@s.s@4th Quarter Race To 15 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@710612@s.s@1st Quarter Total Points 3 Way@s.s@0@s.s@["Over 30","Under 30","Exactly 30"]
1369@s.s@Basketball@s.s@711618@s.s@2nd Quarter Both Team To Score at Least  Points@s.s@0@s.s@["No18","Yes18"]
1369@s.s@Basketball@s.s@709052@s.s@Match Result (Regular Time)@s.s@0@s.s@["W2","Draw","W1"]
1369@s.s@Basketball@s.s@709050@s.s@Team 1 Total Odd/Even@s.s@0@s.s@["Odd","Even"]
1369@s.s@Basketball@s.s@709266@s.s@1st Half Total Points@s.s@0@s.s@["Under 86.5","Over 86.5"]
1369@s.s@Basketball@s.s@709680@s.s@2nd Quarter Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1369@s.s@Basketball@s.s@709678@s.s@1st Quarter Team 1 Total Points@s.s@0@s.s@["Under 20.5","Over 20.5"]
1369@s.s@Basketball@s.s@710871@s.s@2nd Quarter Total Points@s.s@0@s.s@["Over 39.5","Under 39.5"]
1369@s.s@Basketball@s.s@709038@s.s@Total Points@s.s@0@s.s@["Under 224.5","Over 224.5"]
1369@s.s@Basketball@s.s@709037@s.s@Team 2 Total Points@s.s@0@s.s@["Under 108.5","Over 108.5"]
1369@s.s@Basketball@s.s@709039@s.s@Team 1 Total Points@s.s@0@s.s@["Under 115.5","Over 115.5"]
1369@s.s@Basketball@s.s@709677@s.s@1st Quarter Total Points@s.s@0@s.s@["Under 52.5","Over 52.5"]
1369@s.s@Basketball@s.s@709264@s.s@1st Half Points Handicap@s.s@0@s.s@["Franklin Bulls 2.5","Nelson Giants -2.5"]
1369@s.s@Basketball@s.s@709679@s.s@1st Quarter Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1369@s.s@Basketball@s.s@709675@s.s@1st Quarter Winner@s.s@0@s.s@["W2","W1"]
1369@s.s@Basketball@s.s@1362228@s.s@Double Chance (Regular Time)@s.s@0@s.s@["X2","12","1X"]
1369@s.s@Basketball@s.s@709676@s.s@1st Quarter Points Handicap@s.s@0@s.s@["Saski Baskonia 2","FC Barcelona Basquet -2"]
1369@s.s@Basketball@s.s@709260@s.s@1st Half Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1369@s.s@Basketball@s.s@711531@s.s@2nd Half Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1369@s.s@Basketball@s.s@709689@s.s@1st Quarter Team 2 Total Points@s.s@0@s.s@["Under 18.5","Over 18.5"]
1369@s.s@Basketball@s.s@709036@s.s@Points Handicap@s.s@0@s.s@["San Antonio Spurs Cyber 7.5","Utah Jazz Cyber -7.5"]
1369@s.s@Basketball@s.s@709048@s.s@Match Winner@s.s@0@s.s@["W2","W1"]
1369@s.s@Basketball@s.s@710874@s.s@2nd Quarter Total Points 3 Way@s.s@0@s.s@["Over 40","Exactly 40","Under 40"]
1369@s.s@Basketball@s.s@709051@s.s@Team 2 Total Odd/Even@s.s@0@s.s@["Odd","Even"]
1369@s.s@Basketball@s.s@709681@s.s@4th Quarter Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1369@s.s@Basketball@s.s@709042@s.s@3rd Quarter Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1369@s.s@Basketball@s.s@711533@s.s@2nd Half Winner@s.s@0@s.s@["W2","W1"]
1369@s.s@Basketball@s.s@711094@s.s@2nd Half Points Handicap@s.s@0@s.s@["Boston Celtics Cyber 1.5","Dallas Mavericks Cyber -1.5"]
1369@s.s@Basketball@s.s@710875@s.s@2nd Quarter Team 2 Total Points@s.s@0@s.s@["Under 17.5","Over 17.5"]
1369@s.s@Basketball@s.s@711495@s.s@3rd Quarter Both Team To Score at Least  Points@s.s@0@s.s@["Yes18","No18"]
1369@s.s@Basketball@s.s@711535@s.s@2nd Half Team 1 Total Points@s.s@0@s.s@["Over 38.5","Under 38.5"]
1369@s.s@Basketball@s.s@16226724@s.s@To Win Series@s.s@0@s.s@["W2","W1"]
1369@s.s@Basketball@s.s@709044@s.s@3rd Quarter Total Points@s.s@0@s.s@["Over 55.5","Under 55.5"]
1369@s.s@Basketball@s.s@710672@s.s@Both Team To Score at Least  Points@s.s@0@s.s@["No90","Yes90"]
1369@s.s@Basketball@s.s@710873@s.s@2nd Quarter Team 1 Total Points@s.s@0@s.s@["Under 21.5","Over 21.5"]
1369@s.s@Basketball@s.s@711532@s.s@2nd Half Result@s.s@0@s.s@["W2","X","W1"]
1369@s.s@Basketball@s.s@709263@s.s@1st Half Team 2 Total Points@s.s@0@s.s@["Under 44.5","Over 44.5"]
1369@s.s@Basketball@s.s@1055522@s.s@3rd Quarter Race To 15 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@709684@s.s@1st Quarter Race To 20 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@709686@s.s@1st Quarter Race To 30 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@1296461@s.s@Lowest Scoring Quarter Total@s.s@0@s.s@["Under 32.5","Over 32.5"]
1369@s.s@Basketball@s.s@900978@s.s@2nd Quarter Race To 15 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@709261@s.s@1st Half Result@s.s@0@s.s@["X","W2","W1"]
1369@s.s@Basketball@s.s@1008832@s.s@4th Quarter Race To 10 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@1008829@s.s@3rd Quarter Race To 10 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@1380268@s.s@Team with Highest Scoring Quarter@s.s@0@s.s@["W2","W1"]
1369@s.s@Basketball@s.s@709688@s.s@Team 2 Total Last Digit@s.s@0@s.s@["3 or 8","4 or 9","2 or 7","0 or 5","1 or 6"]
1369@s.s@Basketball@s.s@709683@s.s@1st Quarter Race To 15 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@709262@s.s@1st Half Winner@s.s@0@s.s@["W2","W1"]
1369@s.s@Basketball@s.s@1296460@s.s@Highest Scoring Quarter Total@s.s@0@s.s@["Under 47.5","Over 47.5"]
1369@s.s@Basketball@s.s@767706@s.s@***@s.s@0@s.s@["***","***"]
1369@s.s@Basketball@s.s@714079@s.s@4th Quarter Both Team To Score at Least  Points@s.s@0@s.s@["Yes16","No16"]
1369@s.s@Basketball@s.s@900979@s.s@2nd Quarter Race To 20 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@709687@s.s@Team 1 Total Last Digit@s.s@0@s.s@["3 or 8","4 or 9","2 or 7","0 or 5","1 or 6"]
1369@s.s@Basketball@s.s@900980@s.s@2nd Quarter Race To 25 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@709682@s.s@1st Quarter Race To 10 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@900981@s.s@2nd Quarter Race To 30 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@1008821@s.s@2nd Quarter Race To 10 Points 3 Way@s.s@0@s.s@["Team 2","Team 1","Neither"]
1369@s.s@Basketball@s.s@1055520@s.s@3rd Quarter Race To 20 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@906842@s.s@0 Quarter Total Points@s.s@0@s.s@["Over 55.5","Under 55.5"]
1369@s.s@Basketball@s.s@709685@s.s@1st Quarter Race To 25 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@1055521@s.s@3rd Quarter Race To 25 Points 3 Way@s.s@0@s.s@["Neither","Team 2","Team 1"]
1369@s.s@Basketball@s.s@710609@s.s@Winning Margin 3Way@s.s@0@s.s@["Any Other Result","Team 2 by 6 or more","Team 1 by 6 or more"]
1369@s.s@Basketball@s.s@709674@s.s@1st Quarter Result@s.s@0@s.s@["X","W2","W1"]
1369@s.s@Basketball@s.s@709053@s.s@3rd Quarter Winning Margin 3 Way@s.s@0@s.s@["Team 2 by 3 or more","Any Other Result","Team 1 by 3 or more"]
1370@s.s@Snooker@s.s@710614@s.s@5th Frame Race to 30@s.s@1@s.s@["W1","W2"]
1370@s.s@Snooker@s.s@709058@s.s@3rd Frame First Colour@s.s@1@s.s@["Brown","Green","Blue","Black","Pink","Yellow"]
1370@s.s@Snooker@s.s@901617@s.s@0 Frame Total Points@s.s@1@s.s@["Over 90.5","Under 90.5"]
1370@s.s@Snooker@s.s@908405@s.s@Correct Score@s.s@1@s.s@["2-3","1-3","0-3","3-2","3-1","3-0"]
1370@s.s@Snooker@s.s@709057@s.s@3rd Frame Race to 30@s.s@1@s.s@["W1","W2"]
1370@s.s@Snooker@s.s@710155@s.s@4th Frame Race to 30@s.s@1@s.s@["W1","W2"]
1370@s.s@Snooker@s.s@710154@s.s@4th Frame First Colour@s.s@1@s.s@["Brown","Green","Blue","Black","Pink","Yellow"]
1370@s.s@Snooker@s.s@710990@s.s@2nd Frame Race to 30@s.s@1@s.s@["W2","W1"]
1370@s.s@Snooker@s.s@19754079@s.s@1st Frame Points Handicap@s.s@0@s.s@["Mark Allen  15.5","Mark Selby  -15.5"]
1370@s.s@Snooker@s.s@1290418@s.s@1st Frame Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@19754092@s.s@8th Frame Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@710987@s.s@2nd Frame Winner@s.s@1@s.s@["W2","W1"]
1370@s.s@Snooker@s.s@19754091@s.s@9th Frame Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@23123556@s.s@Frames Asian Handicap@s.s@0@s.s@["Mark Allen  -1.75","Stephen Maguire  1.75"]
1370@s.s@Snooker@s.s@19754100@s.s@8th Frame Winner@s.s@0@s.s@["W2","W1"]
1370@s.s@Snooker@s.s@54366718@s.s@10th Frame Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@19754090@s.s@2nd Frame Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@19754088@s.s@4th Frame Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@19754089@s.s@3rd Frame Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@19754099@s.s@9th Frame Winner@s.s@0@s.s@["W2","W1"]
1370@s.s@Snooker@s.s@710150@s.s@Total Frames@s.s@1@s.s@["Under 17.5","Over 17.5"]
1370@s.s@Snooker@s.s@709056@s.s@3rd Frame Winner@s.s@1@s.s@["W2","W1"]
1370@s.s@Snooker@s.s@19754086@s.s@6th Frame Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@710153@s.s@4th Frame Winner@s.s@1@s.s@["W2","W1"]
1370@s.s@Snooker@s.s@19754085@s.s@7th Frame Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@710613@s.s@5th Frame Winner@s.s@1@s.s@["W2","W1"]
1370@s.s@Snooker@s.s@19754097@s.s@6th Frame Winner@s.s@0@s.s@["W2","W1"]
1370@s.s@Snooker@s.s@19754096@s.s@7th Frame Winner@s.s@0@s.s@["W2","W1"]
1370@s.s@Snooker@s.s@19754082@s.s@Lead After 4 Frames@s.s@0@s.s@["Player 2","Tie","Player 1"]
1370@s.s@Snooker@s.s@1289054@s.s@Total Frames Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@19754087@s.s@5th Frame Total Points Odd/Even@s.s@0@s.s@["Odd","Even"]
1370@s.s@Snooker@s.s@23123555@s.s@Total Frames Asian@s.s@0@s.s@["Under 14.75","Over 14.75"]
1370@s.s@Snooker@s.s@710151@s.s@Frames Handicap@s.s@1@s.s@["Mark Allen  1.5","Stephen Maguire  -1.5"]
1370@s.s@Snooker@s.s@710616@s.s@5th Frame First Colour@s.s@1@s.s@["Brown","Green","Blue","Black","Pink","Yellow"]
1370@s.s@Snooker@s.s@1289053@s.s@Match Result@s.s@0@s.s@["W2","X","W1"]
1370@s.s@Snooker@s.s@710989@s.s@2nd Frame First Colour@s.s@1@s.s@["Blue","Brown","Black","Pink","Green","Yellow"]
1370@s.s@Snooker@s.s@19754101@s.s@7th Frame Total Points@s.s@0@s.s@["Under 99.5","Over 99.5"]
1370@s.s@Snooker@s.s@19754108@s.s@8th Frame Total Points@s.s@0@s.s@["Under 99.5","Over 99.5"]
1370@s.s@Snooker@s.s@710615@s.s@5th Frame Total Points@s.s@1@s.s@["Under 99.5","Over 99.5"]
1370@s.s@Snooker@s.s@19754102@s.s@6th Frame Total Points@s.s@0@s.s@["Under 99.5","Over 99.5"]
1370@s.s@Snooker@s.s@710152@s.s@4th Frame Total Points@s.s@1@s.s@["Under 99.5","Over 99.5"]
1370@s.s@Snooker@s.s@901578@s.s@1st Frame Total Points@s.s@1@s.s@["Over 90.5","Under 90.5"]
1370@s.s@Snooker@s.s@709054@s.s@Match Winner@s.s@1@s.s@["W1","W2"]
1370@s.s@Snooker@s.s@710991@s.s@2nd Frame Total Points@s.s@1@s.s@["Under 99.5","Over 99.5"]
1370@s.s@Snooker@s.s@709055@s.s@3rd Frame Total Points@s.s@1@s.s@["Under 99.5","Over 99.5"]
1370@s.s@Snooker@s.s@19754107@s.s@9th Frame Total Points@s.s@0@s.s@["Under 99.5","Over 99.5"]
1370@s.s@Snooker@s.s@710988@s.s@1st Frame Winner@s.s@1@s.s@["W1","W2"]
1370@s.s@Snooker@s.s@1275944@s.s@***@s.s@0@s.s@["***4.5","***4.5"]
1371@s.s@Tennis@s.s@1195867@s.s@5th Set 39th Game Point 2 Winner@s.s@0@s.s@["Player 1","Player 2"]
1371@s.s@Tennis@s.s@1192680@s.s@5th Set 5th Game To Deuce@s.s@0@s.s@["No","Yes"]
1371@s.s@Tennis@s.s@1192679@s.s@5th Set 5th Game Points Handicap@s.s@0@s.s@["Maxime Janvier SRL -2.5","Pablo Cuevas SRL 2.5"]
1371@s.s@Tennis@s.s@1192678@s.s@5th Set 4th Game Total Points (Exact)@s.s@0@s.s@["5","6","7+","4"]
1371@s.s@Tennis@s.s@1192677@s.s@5th Set 5th Game Correct Score@s.s@0@s.s@["0 - W2","15 - W2","30 - W2","W1 - 40","W1 - 0","W1 - 15","W1 - 30","40 - W2"]
1371@s.s@Tennis@s.s@1192676@s.s@5th Set 5th Game Total Points@s.s@0@s.s@["Over 6.5","Under 6.5"]
1371@s.s@Tennis@s.s@1192365@s.s@4th Set 12th Game Point 3 Winner@s.s@0@s.s@["Player 2","Player 1"]
1371@s.s@Tennis@s.s@1192348@s.s@4th Set 10th Game Point 5 Winner@s.s@0@s.s@["Player 2","Player 1"]
1371@s.s@Tennis@s.s@1192347@s.s@4th Set 12th Game Correct Score@s.s@0@s.s@["40 - W2","30 - W2","15 - W2","W1 - 0","W1 - 15","0 - W2","W1 - 40","W1 - 30"]
1371@s.s@Tennis@s.s@1192346@s.s@4th Set 12th Game Total Points (Exact)@s.s@0@s.s@["4","7+","6","5"]
1371@s.s@Tennis@s.s@1192682@s.s@5th Set 4th Game Point 2 Winner@s.s@0@s.s@["Player 1","Player 2"]
1371@s.s@Tennis@s.s@1192345@s.s@4th Set 12th Game Point 2 Winner@s.s@0@s.s@["Player 2","Player 1"]
1371@s.s@Tennis@s.s@1192358@s.s@4th Set 10th Game Point 6 Winner@s.s@0@s.s@["Player 2","Player 1"]
1371@s.s@Tennis@s.s@1192715@s.s@5th Set 4th Game Point 3 Winner@s.s@0@s.s@["Player 1","Player 2"]
1371@s.s@Tennis@s.s@1192716@s.s@5th Set 4th Game Point 4 Winner@s.s@0@s.s@["Player 2","Player 1"]
1371@s.s@Tennis@s.s@1192717@s.s@5th Set 4th Game Point 5 Winner@s.s@0@s.s@["Player 2","Player 1"]
1371@s.s@Tennis@s.s@1192323@s.s@4th Set 10th Game Point 3 Winner@s.s@0@s.s@["Player 1","Player 2"]
1371@s.s@Tennis@s.s@1192718@s.s@5th Set 4th Game Point 6 Winner@s.s@0@s.s@["Player 2","Player 1"]
1371@s.s@Tennis@s.s@1192740@s.s@5th Set 6th Game Total Points@s.s@0@s.s@["Over 6.5","Under 6.5"]
1371@s.s@Tennis@s.s@1192322@s.s@4th Set 11th Game Point 4 Winner@s.s@0@s.s@["Player 2","Player 1"]
1371@s.s@Tennis@s.s@710294@s.s@1st Set 1st Game Points Handicap@s.s@0@s.s@["Hurricane Tyra Black -2.5","Emily Fanning 2.5"]
1371@s.s@Tennis@s.s@1192946@s.s@5th Set 9th Game Point 4 Winner@s.s@0@s.s@["Player 2","Player 1"]
1371@s.s@Tennis@s.s@1193673@s.s@5th Set 14th Game Point 3 Winner@s.s@0@s.s@["Player 1","Player 2"]
1371@s.s@Tennis@s.s@1192741@s.s@5th Set 6th Game To Deuce@s.s@0@s.s@["No","Yes"]
1371@s.s@Tennis@s.s@1192742@s.s@5th Set 6th Game Point 1 Winner@s.s@0@s.s@["Player 1","Player 2"]
1371@s.s@Tennis@s.s@1192294@s.s@4th Set 11th Game Point 3 Winner@s.s@0@s.s@["Player 1","Player 2"]
1371@s.s@Tennis@s.s@1192743@s.s@5th Set 5th Game Total Points (Exact)@s.s@0@s.s@["5","6","7+","4"]
1371@s.s@Tennis@s.s@1192281@s.s@4th Set 12th Game Total Points@s.s@0@s.s@["Over 6.5","Under 6.5"]
1371@s.s@Tennis@s.s@1192744@s.s@5th Set 5th Game Point 2 Winner@s.s@0@s.s@["Player 1","Player 2"]
1371@s.s@Tennis@s.s@1192745@s.s@5th Set 6th Game Points Handicap@s.s@0@s.s@["Maxime Janvier SRL 2.5","Pablo Cuevas SRL -2.5"]
1371@s.s@Tennis@s.s@1192746@s.s@5th Set 6th Game Correct Score@s.s@0@s.s@["0 - W2","15 - W2","30 - W2","W1 - 40","W1 - 0","W1 - 15","W1 - 30","40 - W2"]
1371@s.s@Tennis@s.s@1192754@s.s@5th Set 5th Game Point 3 Winner@s.s@0@s.s@["Player 1","Player 2"]
